customer_id,first_name,last_name,full_name,addressing_title,email_address,phone,account_number,customer_type,city,address_line_1,address_no,address_st,address_line_2,State,Country,number_of_sales,total_amount_with_tax,last_order_date,status
12069,Garrett,Kelly,Garrett Kelly,Dear Kelly,garrett6@adventure-works.com,694-555-0142,AW00012069,I,Chula Vista,7129 N Larwin Ave.,7129,N Larwin Ave.,,California,United States,2,6516.7707,2003-08-31 00:00:00.000000 UTC,Active
12102,Devin,Simmons,Devin Simmons,Dear Simmons,devin53@adventure-works.com,250-555-0138,AW00012102,I,Novato,3716 D Mt. Hood Circle,3716,D Mt. Hood Circle,,California,United States,2,6523.025,2003-09-01 00:00:00.000000 UTC,Active
13917,Samuel,Allen,Samuel Allen,Dear Allen,samuel52@adventure-works.com,636-555-0112,AW00013917,I,Novato,3221 Mt. Washington Way,3221,Mt. Washington Way,,California,United States,2,3627.5051000000003,2003-09-02 00:00:00.000000 UTC,Active
11538,Nicole,Taylor,Nicole Taylor,Dear Taylor,nicole9@adventure-works.com,217-555-0170,AW00011538,I,Palo Alto,112 Kathleen Drive,112,Kathleen Drive,,California,United States,2,6514.2403,2003-09-02 00:00:00.000000 UTC,Active
12164,Noah,Butler,Noah Butler,Dear Butler,noah11@adventure-works.com,426-555-0158,AW00012164,I,Spring Valley,476 Bay Drive,476,Bay Drive,,California,United States,2,6528.6274,2003-09-02 00:00:00.000000 UTC,Active
13915,Allison,King,Allison King,Dear King,allison42@adventure-works.com,199-555-0195,AW00013915,I,Glendale,4620 Kane Circle,4620,Kane Circle,,California,United States,2,3365.3135,2003-09-03 00:00:00.000000 UTC,Active
28840,Valerie,Harrison,Valerie Harrison,Dear Harrison,valerie20@adventure-works.com,511-555-0152,AW00028840,I,Burbank,1694 Ohara Avenue,1694,Ohara Avenue,,California,United States,2,4861.0056,2003-09-03 00:00:00.000000 UTC,Active
12105,Abigail,Foster,Abigail Foster,Dear Foster,abigail68@adventure-works.com,156-555-0118,AW00012105,I,Woodland Hills,9849 Santa Fe Court,9849,Santa Fe Court,,California,United States,2,6622.5524000000005,2003-09-05 00:00:00.000000 UTC,Active
12153,Kaitlyn,Bailey,Kaitlyn Bailey,Dear Bailey,kaitlyn54@adventure-works.com,848-555-0159,AW00012153,I,Oakland,4836 Stratton Circle,4836,Stratton Circle,,California,United States,2,6561.7442,2003-09-05 00:00:00.000000 UTC,Active
20337,Xavier,Hall,Xavier Hall,Dear Hall,xavier21@adventure-works.com,780-555-0196,AW00020337,I,La Jolla,1293 F Street,1293,F Street,,California,United States,1,2709.8357,2003-09-05 00:00:00.000000 UTC,Active
12156,Bonnie,Raji,Bonnie Raji,Dear Raji,bonnie27@adventure-works.com,409-555-0193,AW00012156,I,Burbank,359 Pleasant Hill Rd,359,Pleasant Hill Rd,,California,United States,2,6541.8653,2003-09-05 00:00:00.000000 UTC,Active
12163,Aaron,Wang,Aaron Wang,Dear Wang,aaron24@adventure-works.com,648-555-0158,AW00012163,I,Santa Cruz,228 Rock Creek Way,228,Rock Creek Way,,California,United States,2,6568.9267,2003-09-05 00:00:00.000000 UTC,Active
12190,Justin,Gonzales,Justin Gonzales,Dear Gonzales,justin14@adventure-works.com,801-555-0176,AW00012190,I,San Gabriel,9163 Hilltop Road,9163,Hilltop Road,,California,United States,2,6509.0357,2003-09-05 00:00:00.000000 UTC,Active
24675,Jackson,Nelson,Jackson Nelson,Dear Nelson,jackson39@adventure-works.com,884-555-0150,AW00024675,I,West Covina,1898 South St.,1898,South St.,,California,United States,1,2673.0613,2003-09-05 00:00:00.000000 UTC,Active
12173,Dalton,Edwards,Dalton Edwards,Dear Edwards,dalton44@adventure-works.com,745-555-0145,AW00012173,I,Newport Beach,4588 Morgan Territory Road,4588,Morgan Territory Road,,California,United States,2,6551.7992,2003-09-06 00:00:00.000000 UTC,Active
12151,Steven,Kelly,Steven Kelly,Dear Kelly,steven12@adventure-works.com,582-555-0134,AW00012151,I,Lemon Grove,8625 Olive Ave.,8625,Olive Ave.,,California,United States,2,6514.2403,2003-09-07 00:00:00.000000 UTC,Active
24681,Arianna,Murphy,Arianna Murphy,Dear Murphy,arianna37@adventure-works.com,236-555-0145,AW00024681,I,Santa Cruz,4205 Seabourne Ct,4205,Seabourne Ct,,California,United States,1,2710.6092,2003-09-07 00:00:00.000000 UTC,Active
12171,Alyssa,Cooper,Alyssa Cooper,Dear Cooper,alyssa35@adventure-works.com,491-555-0143,AW00012171,I,Lemon Grove,9584 Logan Ct,9584,Logan Ct,,California,United States,2,6612.0328000000009,2003-09-08 00:00:00.000000 UTC,Active
24674,Dylan,Kumar,Dylan Kumar,Dear Kumar,dylan27@adventure-works.com,716-555-0155,AW00024674,I,Spring Valley,3796 Lindley Ct,3796,Lindley Ct,,California,United States,1,2634.3974,2003-09-08 00:00:00.000000 UTC,Active
12152,Adrian,Ramirez,Adrian Ramirez,Dear Ramirez,adrian9@adventure-works.com,728-555-0143,AW00012152,I,Lemon Grove,1461 Dantley Way,1461,Dantley Way,,California,United States,2,6561.1917,2003-09-08 00:00:00.000000 UTC,Active
24343,Tyler,Harris,Tyler Harris,Dear Harris,tyler2@adventure-works.com,656-555-0111,AW00024343,I,Fremont,8920 Corte Poquito,8920,Corte Poquito,,California,United States,1,2700.1228,2003-09-09 00:00:00.000000 UTC,Active
12186,Bryant,Srini,Bryant Srini,Dear Srini,bryant8@adventure-works.com,949-555-0125,AW00012186,I,Berkeley,9854 Martindale Drive,9854,Martindale Drive,,California,United States,2,6534.1303000000007,2003-09-09 00:00:00.000000 UTC,Active
12206,Sierra,Parker,Sierra Parker,Dear Parker,sierra7@adventure-works.com,220-555-0129,AW00012206,I,Long Beach,9593 Power Ave.,9593,Power Ave.,,California,United States,2,6528.6163,2003-09-09 00:00:00.000000 UTC,Active
13925,Wyatt,Barnes,Wyatt Barnes,Dear Barnes,wyatt54@adventure-works.com,358-555-0164,AW00013925,I,Redwood City,1211 Sherry Circle,1211,Sherry Circle,,California,United States,2,3558.973,2003-09-09 00:00:00.000000 UTC,Active
12170,Sara,Reed,Sara Reed,Dear Reed,sara22@adventure-works.com,653-555-0182,AW00012170,I,Glendale,7884 Power Ave.,7884,Power Ave.,,California,United States,2,6528.6274,2003-09-09 00:00:00.000000 UTC,Active
12104,Mariah,Ross,Mariah Ross,Dear Ross,mariah8@adventure-works.com,129-555-0115,AW00012104,I,Palo Alto,1698 10th Avenue,1698,10th Avenue,,California,United States,2,6528.6163,2003-09-09 00:00:00.000000 UTC,Active
13939,Eduardo,Ramirez,Eduardo Ramirez,Dear Ramirez,eduardo75@adventure-works.com,552-555-0158,AW00013939,I,Burbank,352 Margo Dr.,352,Margo Dr.,,California,United States,2,3407.8449,2003-09-10 00:00:00.000000 UTC,Active
12200,Rafael,Sharma,Rafael Sharma,Dear Sharma,rafael33@adventure-works.com,717-555-0111,AW00012200,I,Colma,1693 C Northwood Dr,1693,C Northwood Dr,,California,United States,2,6558.7828000000009,2003-09-10 00:00:00.000000 UTC,Active
13984,Adrian,Richardson,Adrian Richardson,Dear Richardson,adrian11@adventure-works.com,408-555-0120,AW00013984,I,San Diego,3930 Sony Hill Circle,3930,Sony Hill Circle,,California,United States,2,3627.5272,2003-09-10 00:00:00.000000 UTC,Active
12188,Ashley,Thomas,Ashley Thomas,Dear Thomas,ashley11@adventure-works.com,190-555-0190,AW00012188,I,Chula Vista,5071 Almaden Dr.,5071,Almaden Dr.,,California,United States,2,6556.2413,2003-09-11 00:00:00.000000 UTC,Active
12187,Ruben,Subram,Ruben Subram,Dear Subram,ruben14@adventure-works.com,504-555-0163,AW00012187,I,Beverly Hills,9058 East 23rd Street,9058,East 23rd Street,,California,United States,2,6528.6163,2003-09-12 00:00:00.000000 UTC,Active
16361,Wyatt,White,Wyatt White,Dear White,wyatt13@adventure-works.com,698-555-0113,AW00016361,I,Spring Valley,2479 Killdeer Court,2479,Killdeer Court,# 120,California,United States,1,2778.9977,2003-09-12 00:00:00.000000 UTC,Active
20297,Valerie,Wu,Valerie Wu,Dear Wu,valerie8@adventure-works.com,164-555-0125,AW00020297,I,Berkeley,4250 Park Tree Ct,4250,Park Tree Ct,,California,United States,1,2725.2836,2003-09-13 00:00:00.000000 UTC,Active
12072,Tristan,Ross,Tristan Ross,Dear Ross,tristan4@adventure-works.com,805-555-0133,AW00012072,I,Lakewood,5862 Crivello Ave.,5862,Crivello Ave.,,California,United States,2,6576.054,2003-09-13 00:00:00.000000 UTC,Active
28842,Nicole,Bailey,Nicole Bailey,Dear Bailey,nicole33@adventure-works.com,191-555-0167,AW00028842,I,Long Beach,3328 Via Cortez,3328,Via Cortez,,California,United States,2,4854.906,2003-09-13 00:00:00.000000 UTC,Active
12181,Katelyn,Sanders,Katelyn Sanders,Dear Sanders,katelyn2@adventure-works.com,417-555-0163,AW00012181,I,Palo Alto,2334 Brandywine Way,2334,Brandywine Way,,California,United States,2,6584.4078000000009,2003-09-13 00:00:00.000000 UTC,Active
24735,Madison,Powell,Madison Powell,Dear Powell,madison44@adventure-works.com,406-555-0174,AW00024735,I,Chula Vista,6819 Terry Lynn Lane,6819,Terry Lynn Lane,,California,United States,1,2738.2342,2003-09-15 00:00:00.000000 UTC,Active
12076,Chloe,Washington,Chloe Washington,Dear Washington,chloe80@adventure-works.com,276-555-0136,AW00012076,I,Fremont,9115 Arthur Rd.,9115,Arthur Rd.,,California,United States,2,6489.9524,2003-09-16 00:00:00.000000 UTC,Active
28828,Andrea,Murphy,Andrea Murphy,Dear Murphy,andrea16@adventure-works.com,372-555-0196,AW00028828,I,Santa Monica,649 Hoke Dr,649,Hoke Dr,,California,United States,2,4784.2191,2003-09-17 00:00:00.000000 UTC,Active
26329,Angelica,Bryant,Angelica Bryant,Dear Bryant,angelica17@adventure-works.com,910-555-0188,AW00026329,I,Fremont,7344 Raymond Dr,7344,Raymond Dr,,California,United States,2,3160.7622,2003-09-17 00:00:00.000000 UTC,Active
28841,Samuel,Gonzales,Samuel Gonzales,Dear Gonzales,samuel16@adventure-works.com,891-555-0125,AW00028841,I,Colma,1510 Bidwell Street,1510,Bidwell Street,,California,United States,2,4789.7331,2003-09-18 00:00:00.000000 UTC,Active
12189,Sophia,Wright,Sophia Wright,Dear Wright,sophia18@adventure-works.com,612-555-0166,AW00012189,I,Los Angeles,832 Bellows Ct.,832,Bellows Ct.,,California,United States,2,6575.0042,2003-09-18 00:00:00.000000 UTC,Active
13938,Alejandro,Cai,Alejandro Cai,Dear Cai,alejandro24@adventure-works.com,991-555-0152,AW00013938,I,Bellflower,6905 Camino Ricardo,6905,Camino Ricardo,,California,United States,2,3393.4689,2003-09-18 00:00:00.000000 UTC,Active
12172,Eduardo,Alexander,Eduardo Alexander,Dear Alexander,eduardo62@adventure-works.com,313-555-0148,AW00012172,I,Newport Beach,2878 Bounty Way,2878,Bounty Way,,California,United States,2,6552.9042000000009,2003-09-19 00:00:00.000000 UTC,Active
12112,Arianna,Henderson,Arianna Henderson,Dear Henderson,arianna5@adventure-works.com,218-555-0142,AW00012112,I,Long Beach,5283 Dumbarton Drive,5283,Dumbarton Drive,,California,United States,2,6552.9042000000009,2003-09-19 00:00:00.000000 UTC,Active
12169,Abigail,Howard,Abigail Howard,Dear Howard,abigail16@adventure-works.com,197-555-0113,AW00012169,I,Coronado,6490 El Camino,6490,El Camino,,California,United States,2,6572.8053,2003-09-19 00:00:00.000000 UTC,Active
13927,Gabriel,Gonzales,Gabriel Gonzales,Dear Gonzales,gabriel14@adventure-works.com,622-555-0136,AW00013927,I,Bellflower,220 N Ridgewood Drive,220,N Ridgewood Drive,,California,United States,2,3338.252,2003-09-21 00:00:00.000000 UTC,Active
24680,Thomas,Flores,Thomas Flores,Dear Flores,thomas14@adventure-works.com,229-555-0184,AW00024680,I,San Diego,6975 Olivera Road,6975,Olivera Road,,California,United States,1,2671.9453,2003-09-22 00:00:00.000000 UTC,Active
12103,Chloe,White,Chloe White,Dear White,chloe45@adventure-works.com,432-555-0119,AW00012103,I,Oakland,9312 Virginia Hills Drive,9312,Virginia Hills Drive,,California,United States,2,6627.4917000000005,2003-09-22 00:00:00.000000 UTC,Active
11540,Alberto,Navarro,Alberto Navarro,Dear Navarro,alberto11@adventure-works.com,535-555-0131,AW00011540,I,Coronado,7615 Buena Vista,7615,Buena Vista,,California,United States,2,6583.7890000000007,2003-09-22 00:00:00.000000 UTC,Active
11536,Logan,Chow,Logan Chow,Dear Chow,logan25@adventure-works.com,545-555-0121,AW00011536,I,Fremont,6024 Lacanda,6024,Lacanda,,California,United States,2,6536.6718,2003-09-22 00:00:00.000000 UTC,Active
12174,Charles,Phillips,Charles Phillips,Dear Phillips,charles42@adventure-works.com,184-555-0111,AW00012174,I,Torrance,2499 Wilke Drive,2499,Wilke Drive,,California,United States,2,6489.9524,2003-09-23 00:00:00.000000 UTC,Active
28844,Emma,Rivera,Emma Rivera,Dear Rivera,emma34@adventure-works.com,535-555-0160,AW00028844,I,Bellflower,4782 Mt. Whitney Dr.,4782,Mt. Whitney Dr.,,California,United States,2,4793.0039,2003-09-24 00:00:00.000000 UTC,Active
11537,Dakota,Ross,Dakota Ross,Dear Ross,dakota3@adventure-works.com,186-555-0170,AW00011537,I,Colma,1024 Walnut Blvd.,1024,Walnut Blvd.,,California,United States,2,6489.9524,2003-09-25 00:00:00.000000 UTC,Active
20303,Bryce,Morgan,Bryce Morgan,Dear Morgan,bryce12@adventure-works.com,828-555-0122,AW00020303,I,Colma,1509 Orangewood Ave.,1509,Orangewood Ave.,,California,United States,1,2776.1136,2003-09-25 00:00:00.000000 UTC,Active
20302,Tasha,Andersen,Tasha Andersen,Dear Andersen,tasha14@adventure-works.com,599-555-0175,AW00020302,I,Burlingame,4440 Algiers Drive,4440,Algiers Drive,,California,United States,1,2708.6865,2003-09-25 00:00:00.000000 UTC,Active
11539,Justin,Washington,Justin Washington,Dear Washington,justin10@adventure-works.com,701-555-0175,AW00011539,I,Concord,6092 Chestnut,6092,Chestnut,,California,United States,2,6627.4917000000005,2003-09-26 00:00:00.000000 UTC,Active
12162,Luke,Mitchell,Luke Mitchell,Dear Mitchell,luke43@adventure-works.com,150-555-0113,AW00012162,I,La Jolla,7150 N. Broadway,7150,N. Broadway,,California,United States,2,6534.1303000000007,2003-09-26 00:00:00.000000 UTC,Active
12082,Lauren,Sanchez,Lauren Sanchez,Dear Sanchez,lauren0@adventure-works.com,694-555-0111,AW00012082,I,Downey,5379 Treasure Island Way,5379,Treasure Island Way,Bldg 14,California,United States,2,6534.1303000000007,2003-09-26 00:00:00.000000 UTC,Active
24670,Alexandria,Ross,Alexandria Ross,Dear Ross,alexandria4@adventure-works.com,867-555-0177,AW00024670,I,Santa Monica,8280 Sequoia Court,8280,Sequoia Court,# 1699,California,United States,1,2673.0613,2003-09-27 00:00:00.000000 UTC,Active
20339,Kaitlyn,Hughes,Kaitlyn Hughes,Dear Hughes,kaitlyn78@adventure-works.com,117-555-0199,AW00020339,I,Long Beach,9846 Powell Drive,9846,Powell Drive,,California,United States,1,2793.8047,2003-09-28 00:00:00.000000 UTC,Active
24673,Paige,Cox,Paige Cox,Dear Cox,paige34@adventure-works.com,156-555-0162,AW00024673,I,Newport Beach,4770 Detroit Avenue,4770,Detroit Avenue,,California,United States,1,2682.9953,2003-09-28 00:00:00.000000 UTC,Active
